abstain_precision,abstain_rate,abstain_recall,accuracy_when_gold_present,answer_acc_given_gold_selected,cite_f1,decomposition_line,drop_rate,entailment,exact_acc,gold_missing_rate,gold_present_rate,gold_support_selected_rate,mtime,pattern,rows,run_dir,run_name,selected_note_rate,selected_wrong_update_rate,selection_rate,spoof_accept_rate,state_integrity_rate,support_consistency_rate,value_acc,value_acc_when_gold_selected,value_is_substring_of_selected_line_rate,wrong_update_rate
1.0,0.6666666666666666,1.0,0.15,0.125,0.16666666666666666,0.4167 -> 0.4000 -> 0.1500 -> 0.0625,0.625,0.8541666666666666,0.020833333333333332,0.6666666666666666,0.4166666666666667,0.4,1767422073.3979092,note_camouflage_suite_selonly_k8,3,runs\note_camouflage_suite_selonly_k8_s3q16,note_camouflage_suite_selonly_k8_s3q16,0.0,,0.4,0.75,,1.0,0.0625,0.125,,0.0
,0.0,,0.0625,0.0625,0.7291666666666666,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.3333333333333333,0.0625,0.0,1.0,0.7291666666666666,1767423236.3663204,note_camouflage_suite_selonly_latest_step_k8_clean_s3q16_auto,3,runs\note_camouflage_suite_selonly_latest_step_k8_clean_s3q16_auto,note_camouflage_suite_selonly_latest_step_k8_clean_s3q16_auto,0.2708333333333333,0.0,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0625,0.0625,1.0,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767423764.6237135,note_camouflage_suite_selonly_latest_step_k8_hard_authfilter,3,runs\note_camouflage_suite_selonly_latest_step_k8_hard_authfilter_s3q16,note_camouflage_suite_selonly_latest_step_k8_hard_authfilter_s3q16,0.0,,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0625,0.0625,0.7291666666666666,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.3333333333333333,0.0625,0.0,1.0,0.7291666666666666,1767423612.9333096,note_camouflage_suite_selonly_latest_step_k8_hard_s3q16_auto,3,runs\note_camouflage_suite_selonly_latest_step_k8_hard_s3q16_auto,note_camouflage_suite_selonly_latest_step_k8_hard_s3q16_auto,0.2708333333333333,0.0,1.0,0.8125,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0625,0.08571428571428572,1.0,1.0000 -> 0.7292 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767423231.6572273,note_camouflage_suite_selonly_linear_base_k8_clean_s3q16_auto,3,runs\note_camouflage_suite_selonly_linear_base_k8_clean_s3q16_auto,note_camouflage_suite_selonly_linear_base_k8_clean_s3q16_auto,0.0,,0.7291666666666666,0.0,,1.0,0.0625,0.08571428571428572,,0.0
,0.0,,0.0625,0.0,0.0,1.0000 -> 0.2708 -> 0.0625 -> 0.0625,0.0,0.8125,0.0,0.0,1.0,0.0,1767423608.3739376,note_camouflage_suite_selonly_linear_base_k8_hard_s3q16_auto,3,runs\note_camouflage_suite_selonly_linear_base_k8_hard_s3q16_auto,note_camouflage_suite_selonly_linear_base_k8_hard_s3q16_auto,0.8125,0.1875,0.2708333333333333,0.8125,,1.0,0.0625,0.0,,0.1875
,0.0,,0.0625,0.05263157894736842,0.3958333333333333,1.0000 -> 0.3958 -> 0.0625 -> 0.0625,0.0,0.08333333333333333,0.020833333333333332,0.0,1.0,0.3958333333333333,1767422562.7359521,note_camouflage_suite_selonly_linear_k4_clean,3,runs\note_camouflage_suite_selonly_linear_k4_clean_s3q16,note_camouflage_suite_selonly_linear_k4_clean_s3q16,0.0,1.0,0.3958333333333333,0.2708333333333333,,1.0,0.0625,0.05263157894736842,,0.6041666666666666
,0.0,,0.0625,0.08,0.5208333333333334,1.0000 -> 0.5208 -> 0.0625 -> 0.0625,0.0,0.041666666666666664,0.041666666666666664,0.0,1.0,0.5208333333333334,1767422687.3225472,note_camouflage_suite_selonly_linear_k4_clean_s3q16_camo_v2,3,runs\note_camouflage_suite_selonly_linear_k4_clean_s3q16_camo_v2,note_camouflage_suite_selonly_linear_k4_clean_s3q16_camo_v2,0.0,1.0,0.5208333333333334,0.3958333333333333,,1.0,0.0625,0.08,,0.4791666666666667
,0.0,,0.0625,0.0,0.3333333333333333,1.0000 -> 0.3333 -> 0.0625 -> 0.0625,0.0,0.020833333333333332,0.0,0.0,1.0,0.3333333333333333,1767422476.207667,note_camouflage_suite_selonly_linear_k8_clean,3,runs\note_camouflage_suite_selonly_linear_k8_clean_s3q16,note_camouflage_suite_selonly_linear_k8_clean_s3q16,0.0,1.0,0.3333333333333333,0.08333333333333333,,1.0,0.0625,0.0,,0.6666666666666666
,0.0,,0.0625,0.05263157894736842,0.3958333333333333,1.0000 -> 0.3958 -> 0.0625 -> 0.0625,0.0,0.041666666666666664,0.020833333333333332,0.0,1.0,0.3958333333333333,1767422783.990389,note_camouflage_suite_selonly_linear_k8_clean_s3q16_camo_v2,3,runs\note_camouflage_suite_selonly_linear_k8_clean_s3q16_camo_v2,note_camouflage_suite_selonly_linear_k8_clean_s3q16_camo_v2,0.0,1.0,0.3958333333333333,0.14583333333333334,,1.0,0.0625,0.05263157894736842,,0.6041666666666666
,0.0,,0.0625,0.0625,1.0,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767423762.2882488,note_camouflage_suite_selonly_linear_k8_hard_authfilter,3,runs\note_camouflage_suite_selonly_linear_k8_hard_authfilter_s3q16,note_camouflage_suite_selonly_linear_k8_hard_authfilter_s3q16,0.0,,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0625,0.08571428571428572,1.0,1.0000 -> 0.7292 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767423232.679528,note_camouflage_suite_selonly_linear_tie_eps002_k8_clean_s3q16_auto,3,runs\note_camouflage_suite_selonly_linear_tie_eps002_k8_clean_s3q16_auto,note_camouflage_suite_selonly_linear_tie_eps002_k8_clean_s3q16_auto,0.0,,0.7291666666666666,0.0,,1.0,0.0625,0.08571428571428572,,0.0
,0.0,,0.0625,0.0,0.1875,1.0000 -> 0.4583 -> 0.0625 -> 0.0625,0.0,0.5625,0.0,0.0,1.0,0.1875,1767423609.332965,note_camouflage_suite_selonly_linear_tie_eps002_k8_hard_s3q16_auto,3,runs\note_camouflage_suite_selonly_linear_tie_eps002_k8_hard_s3q16_auto,note_camouflage_suite_selonly_linear_tie_eps002_k8_hard_s3q16_auto,0.5625,0.3076923076923077,0.4583333333333333,0.5625,,1.0,0.0625,0.0,,0.25
,0.0,,0.0625,0.08571428571428572,1.0,1.0000 -> 0.7292 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767423233.6158533,note_camouflage_suite_selonly_linear_tie_eps005_k8_clean_s3q16_auto,3,runs\note_camouflage_suite_selonly_linear_tie_eps005_k8_clean_s3q16_auto,note_camouflage_suite_selonly_linear_tie_eps005_k8_clean_s3q16_auto,0.0,,0.7291666666666666,0.0,,1.0,0.0625,0.08571428571428572,,0.0
,0.0,,0.0625,0.05555555555555555,0.14583333333333334,1.0000 -> 0.3750 -> 0.0625 -> 0.0625,0.0,0.6458333333333334,0.020833333333333332,0.0,1.0,0.14583333333333334,1767423610.2979462,note_camouflage_suite_selonly_linear_tie_eps005_k8_hard_s3q16_auto,3,runs\note_camouflage_suite_selonly_linear_tie_eps005_k8_hard_s3q16_auto,note_camouflage_suite_selonly_linear_tie_eps005_k8_hard_s3q16_auto,0.625,0.2682926829268293,0.375,0.625,,1.0,0.0625,0.05555555555555555,,0.22916666666666666
,0.0,,0.0625,0.0,0.9375,1.0000 -> 0.6667 -> 0.0625 -> 0.0625,0.0,0.0,0.0,0.0,1.0,0.9375,1767423235.445324,note_camouflage_suite_selonly_prefer_set_latest_k8_clean_s3q16_auto,3,runs\note_camouflage_suite_selonly_prefer_set_latest_k8_clean_s3q16_auto,note_camouflage_suite_selonly_prefer_set_latest_k8_clean_s3q16_auto,0.0,1.0,0.6666666666666666,0.0,,1.0,0.0625,0.0,,0.0625
,0.0,,0.0625,0.0,0.25,1.0000 -> 0.4167 -> 0.0625 -> 0.0625,0.0,0.4791666666666667,0.0,0.0,1.0,0.25,1767423612.0353174,note_camouflage_suite_selonly_prefer_set_latest_k8_hard_s3q16_auto,3,runs\note_camouflage_suite_selonly_prefer_set_latest_k8_hard_s3q16_auto,note_camouflage_suite_selonly_prefer_set_latest_k8_hard_s3q16_auto,0.4791666666666667,0.3611111111111111,0.4166666666666667,0.4791666666666667,,1.0,0.0625,0.0,,0.2708333333333333
,0.0,,0.0625,0.06666666666666667,0.625,1.0000 -> 0.6250 -> 0.0625 -> 0.0625,0.0,0.0625,0.041666666666666664,0.0,1.0,0.625,1767422561.7719746,note_camouflage_suite_selonly_prefer_update_latest_k4_clean,3,runs\note_camouflage_suite_selonly_prefer_update_latest_k4_clean_s3q16,note_camouflage_suite_selonly_prefer_update_latest_k4_clean_s3q16,0.0,1.0,0.625,0.5,,1.0,0.0625,0.06666666666666667,,0.375
,0.0,,0.0625,0.037037037037037035,0.5625,1.0000 -> 0.5625 -> 0.0625 -> 0.0625,0.0,0.10416666666666667,0.020833333333333332,0.0,1.0,0.5625,1767422686.4155667,note_camouflage_suite_selonly_prefer_update_latest_k4_clean_s3q16_camo_v2,3,runs\note_camouflage_suite_selonly_prefer_update_latest_k4_clean_s3q16_camo_v2,note_camouflage_suite_selonly_prefer_update_latest_k4_clean_s3q16_camo_v2,0.0,1.0,0.5625,0.4375,,1.0,0.0625,0.037037037037037035,,0.4375
,0.0,,0.0625,0.041666666666666664,0.5,1.0000 -> 0.5000 -> 0.0625 -> 0.0625,0.0,0.0625,0.020833333333333332,0.0,1.0,0.5,1767422475.1689227,note_camouflage_suite_selonly_prefer_update_latest_k8_clean,3,runs\note_camouflage_suite_selonly_prefer_update_latest_k8_clean_s3q16,note_camouflage_suite_selonly_prefer_update_latest_k8_clean_s3q16,0.0,1.0,0.5,0.1875,,1.0,0.0625,0.041666666666666664,,0.5
,0.0,,0.0625,0.08571428571428572,1.0,1.0000 -> 0.7292 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767423234.5263634,note_camouflage_suite_selonly_prefer_update_latest_k8_clean_s3q16_auto,3,runs\note_camouflage_suite_selonly_prefer_update_latest_k8_clean_s3q16_auto,note_camouflage_suite_selonly_prefer_update_latest_k8_clean_s3q16_auto,0.0,,0.7291666666666666,0.0,,1.0,0.0625,0.08571428571428572,,0.0
,0.0,,0.0625,0.1111111111111111,0.375,1.0000 -> 0.3750 -> 0.0625 -> 0.0625,0.0,0.0625,0.041666666666666664,0.0,1.0,0.375,1767422783.0564053,note_camouflage_suite_selonly_prefer_update_latest_k8_clean_s3q16_camo_v2,3,runs\note_camouflage_suite_selonly_prefer_update_latest_k8_clean_s3q16_camo_v2,note_camouflage_suite_selonly_prefer_update_latest_k8_clean_s3q16_camo_v2,0.0,1.0,0.375,0.125,,1.0,0.0625,0.1111111111111111,,0.625
,0.0,,0.0625,0.0625,1.0,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767423763.461227,note_camouflage_suite_selonly_prefer_update_latest_k8_hard_authfilter,3,runs\note_camouflage_suite_selonly_prefer_update_latest_k8_hard_authfilter_s3q16,note_camouflage_suite_selonly_prefer_update_latest_k8_hard_authfilter_s3q16,0.0,,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0625,0.05,0.16666666666666666,1.0000 -> 0.4167 -> 0.0625 -> 0.0625,0.0,0.7291666666666666,0.020833333333333332,0.0,1.0,0.16666666666666666,1767423611.1574101,note_camouflage_suite_selonly_prefer_update_latest_k8_hard_s3q16_auto,3,runs\note_camouflage_suite_selonly_prefer_update_latest_k8_hard_s3q16_auto,note_camouflage_suite_selonly_prefer_update_latest_k8_hard_s3q16_auto,0.7083333333333334,0.15,0.4166666666666667,0.7083333333333334,,1.0,0.0625,0.05,,0.125
,0.0,,0.0625,0.0625,0.7291666666666666,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.3333333333333333,0.0625,0.0,1.0,0.7291666666666666,1767423194.3260763,note_camouflage_suite_selonly__k8_clean_s3q16_auto,3,runs\note_camouflage_suite_selonly__k8_clean_s3q16_auto,note_camouflage_suite_selonly__k8_clean_s3q16_auto,0.2708333333333333,0.0,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,,,0.9375,1.0,0.9375,1.0000 -> 0.7708 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,,1.0,0.9375,1767343091.6633115,note_rate_0.1_linear_k4,3,runs\note_rate_0.1_linear_k4_s3q16,note_rate_0.1_linear_k4_s3q16,0.0,1.0,0.7708333333333334,,,1.0,0.9375,1.0,1.0,0.0625
,,,0.85,1.0,0.85,1.0000 -> 0.8500 -> 0.8500 -> 0.8500,0.0,1.0,0.85,,1.0,0.85,1767343372.9621656,note_rate_0.2_authfilter_linear_k4,5,runs\note_rate_0.2_authfilter_linear_k4_s5q24,note_rate_0.2_authfilter_linear_k4_s5q24,0.0,1.0,0.85,,,1.0,0.85,1.0,1.0,0.15
,,,0.85,1.0,0.85,1.0000 -> 0.6333 -> 0.8500 -> 0.8500,0.0,1.0,0.85,,1.0,0.85,1767343355.8598592,note_rate_0.2_linear_k4,5,runs\note_rate_0.2_linear_k4_s5q24,note_rate_0.2_linear_k4_s5q24,0.0,1.0,0.6333333333333333,,,1.0,0.85,1.0,1.0,0.15
,,,0.9375,1.0,0.9375,1.0000 -> 0.6250 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,,1.0,0.9375,1767343095.843022,note_rate_0.3_linear_k4,3,runs\note_rate_0.3_linear_k4_s3q16,note_rate_0.3_linear_k4_s3q16,0.0,1.0,0.625,,,1.0,0.9375,1.0,1.0,0.0625
,,,0.8916666666666667,1.0,0.8916666666666666,1.0000 -> 0.8917 -> 0.8917 -> 0.8917,0.0,1.0,0.8916666666666666,,1.0,0.8916666666666667,1767343375.620897,note_rate_0.4_authfilter_linear_k4,5,runs\note_rate_0.4_authfilter_linear_k4_s5q24,note_rate_0.4_authfilter_linear_k4_s5q24,0.0,1.0,0.8916666666666667,,,1.0,0.8916666666666666,1.0,1.0,0.10833333333333334
,,,0.8583333333333333,0.9215686274509803,0.8583333333333332,1.0000 -> 0.4250 -> 0.8583 -> 0.8583,0.0,0.9666666666666666,0.8583333333333332,,1.0,0.8583333333333333,1767343358.318694,note_rate_0.4_linear_k4,5,runs\note_rate_0.4_linear_k4_s5q24,note_rate_0.4_linear_k4_s5q24,0.03333333333333333,0.7647058823529411,0.425,,,1.0,0.8583333333333332,0.9215686274509803,1.0,0.10833333333333334
,,,0.9166666666666666,1.0,0.9166666666666666,1.0000 -> 0.9167 -> 0.9167 -> 0.9167,0.0,1.0,0.9166666666666666,,1.0,0.9166666666666666,1767343089.5722294,note_rate_0_linear_k4,3,runs\note_rate_0_linear_k4_s3q16,note_rate_0_linear_k4_s3q16,0.0,1.0,0.9166666666666666,,,1.0,0.9166666666666666,1.0,1.0,0.08333333333333333
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766883138.8013153,order_bias_gold_first_k4_same,5,runs\order_bias_gold_first_k4_same_s5q24,order_bias_gold_first_k4_same_s5q24,,,1.0,,,,0.975,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766941820.0871284,order_bias_gold_first_k4_same_s5q24_latest_step,5,runs\order_bias_gold_first_k4_same_s5q24_latest_step,order_bias_gold_first_k4_same_s5q24_latest_step,,,1.0,,,,0.975,,,
,,,0.0,,0.0,1.0000 -> 0.0000 -> 0.0000 -> 0.0000,0.0,0.9916666666666666,0.0,,1.0,,1766902346.6894684,order_bias_gold_first_k4_same_s5q24_llm,5,runs\order_bias_gold_first_k4_same_s5q24_llm,order_bias_gold_first_k4_same_s5q24_llm,,,0.0,,,,0.0,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766890921.9321072,order_bias_gold_last_k4_same,5,runs\order_bias_gold_last_k4_same_s5q24,order_bias_gold_last_k4_same_s5q24,,,1.0,,,,0.975,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766945892.9456952,order_bias_gold_last_k4_same_s5q24_latest_step,5,runs\order_bias_gold_last_k4_same_s5q24_latest_step,order_bias_gold_last_k4_same_s5q24_latest_step,,,1.0,,,,0.975,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1766908798.261772,order_bias_gold_last_k4_same_s5q24_llm,5,runs\order_bias_gold_last_k4_same_s5q24_llm,order_bias_gold_last_k4_same_s5q24_llm,,,1.0,,,,1.0,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766887245.3859968,order_bias_gold_middle_k4_same,5,runs\order_bias_gold_middle_k4_same_s5q24,order_bias_gold_middle_k4_same_s5q24,,,1.0,,,,0.975,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766943854.4943566,order_bias_gold_middle_k4_same_s5q24_latest_step,5,runs\order_bias_gold_middle_k4_same_s5q24_latest_step,order_bias_gold_middle_k4_same_s5q24_latest_step,,,1.0,,,,0.975,,,
,,,0.008333333333333333,,0.008333333333333333,1.0000 -> 0.0083 -> 0.0083 -> 0.0083,0.0,0.9666666666666666,0.008333333333333333,,1.0,,1766905544.5136456,order_bias_gold_middle_k4_same_s5q24_llm,5,runs\order_bias_gold_middle_k4_same_s5q24_llm,order_bias_gold_middle_k4_same_s5q24_llm,,,0.008333333333333333,,,,0.008333333333333333,,,
,,,0.525,,0.625,1.0000 -> 0.6250 -> 0.5250 -> 0.5250,0.375,0.8166666666666667,0.525,,1.0,,1766975785.087932,order_bias_linear_gold_first_k4_same,5,runs\order_bias_linear_gold_first_k4_same_s5q24,order_bias_linear_gold_first_k4_same_s5q24,,,0.625,,,,0.525,,,
,,,0.4166666666666667,,0.5416666666666666,1.0000 -> 0.5417 -> 0.4167 -> 0.4167,0.4583333333333333,0.8083333333333333,0.4166666666666667,,1.0,,1766981370.6811423,order_bias_linear_gold_last_k4_same,5,runs\order_bias_linear_gold_last_k4_same_s5q24,order_bias_linear_gold_last_k4_same_s5q24,,,0.5416666666666666,,,,0.4166666666666667,,,
,,,0.4666666666666667,,0.5833333333333334,1.0000 -> 0.5833 -> 0.4667 -> 0.4667,0.4166666666666667,0.8083333333333333,0.4666666666666666,,1.0,,1766978497.651943,order_bias_linear_gold_middle_k4_same,5,runs\order_bias_linear_gold_middle_k4_same_s5q24,order_bias_linear_gold_middle_k4_same_s5q24,,,0.5833333333333334,,,,0.4666666666666666,,,
,,,0.44166666666666665,,0.5833333333333334,1.0000 -> 0.5833 -> 0.4417 -> 0.4417,0.4166666666666667,0.7916666666666666,0.4416666666666666,,1.0,,1766984271.658642,order_bias_linear_shuffle_k4_same,5,runs\order_bias_linear_shuffle_k4_same_s5q24,order_bias_linear_shuffle_k4_same_s5q24,,,0.5833333333333334,,,,0.4416666666666666,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766893144.3099978,order_bias_shuffle_k4_same,5,runs\order_bias_shuffle_k4_same_s5q24,order_bias_shuffle_k4_same_s5q24,,,1.0,,,,0.975,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766947929.5544546,order_bias_shuffle_k4_same_s5q24_latest_step,5,runs\order_bias_shuffle_k4_same_s5q24_latest_step,order_bias_shuffle_k4_same_s5q24_latest_step,,,1.0,,,,0.975,,,
,,,0.44166666666666665,,0.4416666666666666,1.0000 -> 0.4417 -> 0.4417 -> 0.4417,0.0,1.0,0.4416666666666666,,1.0,,1766912080.241653,order_bias_shuffle_k4_same_s5q24_llm,5,runs\order_bias_shuffle_k4_same_s5q24_llm,order_bias_shuffle_k4_same_s5q24_llm,,,0.44166666666666665,,,,0.4416666666666666,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766874025.578129,pick_then_answer_k4_same_shuffle,5,runs\pick_then_answer_k4_same_shuffle_s5q24,pick_then_answer_k4_same_shuffle_s5q24,,,1.0,,,,0.975,,,
,,,0.975,,1.0,1.0000 -> 1.0000 -> 0.9750 -> 0.9750,0.0,0.975,0.975,,1.0,,1766876546.6841097,pick_then_answer_off_k4_same_shuffle,5,runs\pick_then_answer_off_k4_same_shuffle_s5q24,pick_then_answer_off_k4_same_shuffle_s5q24,,,1.0,,,,0.975,,,
,,,0.4583333333333333,,0.4583333333333333,1.0000 -> 0.4583 -> 0.4583 -> 0.4583,0.125,1.0,0.4583333333333333,,1.0,,1767039824.7093985,preset_drop_p0.2,3,runs\preset_drop_p0.2_s3q16,preset_drop_p0.2_s3q16,,,0.4583333333333333,,,,0.4583333333333333,,,
,,,0.10416666666666667,,0.10416666666666667,1.0000 -> 0.1042 -> 0.1042 -> 0.1042,0.6875,1.0,0.10416666666666667,,1.0,,1767041557.4033465,preset_drop_p0.4,3,runs\preset_drop_p0.4_s3q16,preset_drop_p0.4_s3q16,,,0.10416666666666667,,,,0.10416666666666667,,,
,,,0.2708333333333333,,0.2708333333333333,1.0000 -> 0.2708 -> 0.2708 -> 0.2708,0.0,1.0,0.2708333333333333,,1.0,,1767037997.7548406,preset_drop_p0,3,runs\preset_drop_p0_s3q16,preset_drop_p0_s3q16,,,0.2708333333333333,,,,0.2708333333333333,,,
,,,0.3333333333333333,,0.3333333333333333,1.0000 -> 0.3333 -> 0.3333 -> 0.3333,0.0,1.0,0.3333333333333333,,1.0,,1766986341.8300037,preset_hard_selection,3,runs\preset_hard_selection_s3q16,preset_hard_selection_s3q16,,,0.3333333333333333,,,,0.3333333333333333,,,
,,,0.0,,0.0,1.0000 -> 0.0000 -> 0.0000 -> 0.0000,0.0,1.0,0.0,,1.0,,1766989156.764767,preset_order_bias_gold_first,3,runs\preset_order_bias_gold_first_s3q16,preset_order_bias_gold_first_s3q16,,,0.0,,,,0.0,,,
,,,1.0,,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,,1.0,,1766992662.7762823,preset_order_bias_gold_last,3,runs\preset_order_bias_gold_last_s3q16,preset_order_bias_gold_last_s3q16,,,1.0,,,,1.0,,,
,,,0.041666666666666664,,0.041666666666666664,1.0000 -> 0.0417 -> 0.0417 -> 0.0417,0.0,1.0,0.041666666666666664,,1.0,,1766990927.7516804,preset_order_bias_gold_middle,3,runs\preset_order_bias_gold_middle_s3q16,preset_order_bias_gold_middle_s3q16,,,0.041666666666666664,,,,0.041666666666666664,,,
,,,0.3541666666666667,,0.3541666666666667,1.0000 -> 0.3542 -> 0.3542 -> 0.3542,0.0,1.0,0.3541666666666667,,1.0,,1766994093.2717073,preset_order_bias_shuffle,3,runs\preset_order_bias_shuffle_s3q16,preset_order_bias_shuffle_s3q16,,,0.3541666666666667,,,,0.3541666666666667,,,
,,,0.4375,,0.5,1.0000 -> 0.5000 -> 0.4375 -> 0.4375,0.5,0.8125,0.4375,,1.0,,1766972953.9384089,selector_after,3,runs\selector_after_s3q16,selector_after_s3q16,,,0.5,,,,0.4375,,,
,,,0.22916666666666666,,0.3125,1.0000 -> 0.3125 -> 0.2292 -> 0.2292,0.3125,0.7916666666666666,0.20833333333333334,,1.0,,1766971811.3433754,selector_before,3,runs\selector_before_s3q16,selector_before_s3q16,,,0.3125,,,,0.22916666666666666,,,
,,,0.0,,0.3333333333333333,1.0000 -> 0.3333 -> 0.0000 -> 0.0000,0.0,0.0,0.0,,1.0,,1766858261.144385,selector_only_quick_last_occurrence_k2,2,runs\selector_only_quick_last_occurrence_k2,selector_only_quick_last_occurrence_k2,,,0.3333333333333333,,,,0.0,,,
,,,0.0,,0.16666666666666666,1.0000 -> 0.1667 -> 0.0000 -> 0.0000,0.0,0.0,0.0,,1.0,,1766858261.9191582,selector_only_quick_last_occurrence_k4,2,runs\selector_only_quick_last_occurrence_k4,selector_only_quick_last_occurrence_k4,,,0.16666666666666666,,,,0.0,,,
,,,0.0,,0.125,1.0000 -> 0.1250 -> 0.0000 -> 0.0000,0.0,0.0,0.0,,1.0,,1766858262.763264,selector_only_quick_last_occurrence_k8,2,runs\selector_only_quick_last_occurrence_k8,selector_only_quick_last_occurrence_k8,,,0.125,,,,0.0,,,
,,,0.0,,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,,1.0,,1766857846.5541291,selector_only_quick_latest_step_k2,2,runs\selector_only_quick_latest_step_k2,selector_only_quick_latest_step_k2,,,1.0,,,,0.0,,,
,,,0.0,,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,,1.0,,1766857847.4420924,selector_only_quick_latest_step_k4,2,runs\selector_only_quick_latest_step_k4,selector_only_quick_latest_step_k4,,,1.0,,,,0.0,,,
,,,0.0,,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,,1.0,,1766857848.3078084,selector_only_quick_latest_step_k8,2,runs\selector_only_quick_latest_step_k8,selector_only_quick_latest_step_k8,,,1.0,,,,0.0,,,
,,,0.0,,0.3333333333333333,1.0000 -> 0.3333 -> 0.0000 -> 0.0000,0.0,0.0,0.0,,1.0,,1766858230.9543765,selector_only_quick_none_k2,2,runs\selector_only_quick_none_k2,selector_only_quick_none_k2,,,0.3333333333333333,,,,0.0,,,
,,,0.0,,0.125,1.0000 -> 0.1250 -> 0.0000 -> 0.0000,0.0,0.0,0.0,,1.0,,1766858231.9342365,selector_only_quick_none_k4,2,runs\selector_only_quick_none_k4,selector_only_quick_none_k4,,,0.125,,,,0.0,,,
,,,0.0,,0.08333333333333333,1.0000 -> 0.0833 -> 0.0000 -> 0.0000,0.0,0.0,0.0,,1.0,,1766858232.6892197,selector_only_quick_none_k8,2,runs\selector_only_quick_none_k8,selector_only_quick_none_k8,,,0.08333333333333333,,,,0.0,,,
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1769140758.0083737,selector_quick_latest_step_k2,2,runs\selector_quick_latest_step_k2,selector_quick_latest_step_k2,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1769141205.7092135,selector_quick_latest_step_k4,2,runs\selector_quick_latest_step_k4,selector_quick_latest_step_k4,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1769141665.88549,selector_quick_latest_step_k8,2,runs\selector_quick_latest_step_k8,selector_quick_latest_step_k8,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,,,0.16666666666666666,,0.16666666666666666,1.0000 -> 0.1667 -> 0.1667 -> 0.1667,0.0,1.0,0.16666666666666666,,1.0,,1766727740.13074,selector_quick_none_k2,2,runs\selector_quick_none_k2,selector_quick_none_k2,,,0.16666666666666666,,,,0.16666666666666666,,,
